year,month,day,season_name,hour_24h,beehive_temperature_c,beehive_humidity_percent,beehive_weight_kg,beehive_sound_db,beehive_activity_0_10,co2_ppm,voc_level,pollen_level,latitude,longitude,beehive_sun_exposure
2025,February,05,summer,12:00,27.5,62,50.60,57,6,685,Medium,High,-35.0497,-58.4278,Sun
2025,February,05,summer,13:00,27.3,63,50.60,57,6,685,Medium,High,-35.0497,-58.4278,Sun
2025,February,05,summer,14:00,27.0,64,50.60,56,5,665,Medium,High,-35.0497,-58.4278,Sun
2025,February,05,summer,15:00,26.5,66,50.55,54,5,615,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,05,summer,16:00,25.5,68,50.50,51,4,565,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,05,summer,17:00,24.5,71,50.45,48,3,515,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,05,summer,18:00,24.0,73,50.40,46,2,495,Low,Low,-35.0497,-58.4278,Shade
2025,February,05,summer,19:00,23.5,74,50.40,45,2,485,Low,Low,-35.0497,-58.4278,Shade
2025,February,05,summer,20:00,23.3,75,50.40,44,1,480,Low,Low,-35.0497,-58.4278,Shade
2025,February,05,summer,21:00,23.2,75,50.40,44,1,475,Low,Low,-35.0497,-58.4278,Shade
2025,February,05,summer,22:00,23.1,75,50.40,44,1,473,Low,Low,-35.0497,-58.4278,Shade
2025,February,05,summer,23:00,23.0,74,50.40,44,1,470,Low,Low,-35.0497,-58.4278,Shade
2025,February,06,summer,00:00,22.9,73,50.35,43,1,465,Low,Low,-35.0497,-58.4278,Shade
2025,February,06,summer,01:00,22.5,75,50.35,42,0,455,Low,Low,-35.0497,-58.4278,Shade
2025,February,06,summer,02:00,22.0,76,50.35,41,0,445,Low,Low,-35.0497,-58.4278,Shade
2025,February,06,summer,03:00,21.5,77,50.35,40,0,435,Low,Low,-35.0497,-58.4278,Shade
2025,February,06,summer,04:00,21.3,78,50.35,40,0,430,Low,Low,-35.0497,-58.4278,Shade
2025,February,06,summer,05:00,21.5,77,50.35,41,1,435,Low,Low,-35.0497,-58.4278,Shade
2025,February,06,summer,06:00,22.0,76,50.35,45,2,460,Medium,Medium,-35.0497,-58.4278,Shade
2025,February,06,summer,07:00,23.0,73,50.40,49,3,500,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,06,summer,08:00,24.0,71,50.45,52,4,550,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,06,summer,09:00,25.0,68,50.55,55,5,600,Medium,High,-35.0497,-58.4278,Sun
2025,February,06,summer,10:00,26.0,66,50.60,58,6,650,Medium,High,-35.0497,-58.4278,Sun
2025,February,06,summer,11:00,26.5,64,50.65,58,6,670,Medium,High,-35.0497,-58.4278,Sun
2025,February,06,summer,12:00,27.0,62,50.65,57,6,690,Medium,High,-35.0497,-58.4278,Sun
2025,February,06,summer,13:00,26.8,63,50.65,57,6,690,Medium,High,-35.0497,-58.4278,Sun
2025,February,06,summer,14:00,26.5,64,50.65,56,5,670,Medium,High,-35.0497,-58.4278,Sun
2025,February,06,summer,15:00,26.0,66,50.60,54,5,620,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,06,summer,16:00,25.0,68,50.55,51,4,570,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,06,summer,17:00,24.0,71,50.50,48,3,520,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,06,summer,18:00,23.5,73,50.45,46,2,500,Low,Low,-35.0497,-58.4278,Shade
2025,February,06,summer,19:00,23.0,74,50.45,45,2,490,Low,Low,-35.0497,-58.4278,Shade
2025,February,06,summer,20:00,22.8,75,50.45,44,1,485,Low,Low,-35.0497,-58.4278,Shade
2025,February,06,summer,21:00,22.7,75,50.45,44,1,480,Low,Low,-35.0497,-58.4278,Shade
2025,February,06,summer,22:00,22.6,75,50.45,44,1,478,Low,Low,-35.0497,-58.4278,Shade
2025,February,06,summer,23:00,22.5,74,50.45,44,1,475,Low,Low,-35.0497,-58.4278,Shade
2025,February,07,summer,00:00,22.4,73,50.40,43,1,470,Low,Low,-35.0497,-58.4278,Shade
2025,February,07,summer,01:00,22.0,75,50.40,42,0,460,Low,Low,-35.0497,-58.4278,Shade
2025,February,07,summer,02:00,21.5,76,50.40,41,0,450,Low,Low,-35.0497,-58.4278,Shade
2025,February,07,summer,03:00,21.0,77,50.40,40,0,440,Low,Low,-35.0497,-58.4278,Shade
2025,February,07,summer,04:00,20.8,78,50.40,40,0,435,Low,Low,-35.0497,-58.4278,Shade
2025,February,07,summer,05:00,21.0,77,50.40,41,1,440,Low,Low,-35.0497,-58.4278,Shade
2025,February,07,summer,06:00,21.5,76,50.40,45,2,465,Medium,Medium,-35.0497,-58.4278,Shade
2025,February,07,summer,07:00,22.5,73,50.45,49,3,505,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,07,summer,08:00,23.5,71,50.50,52,4,555,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,07,summer,09:00,24.5,68,50.60,55,5,605,Medium,High,-35.0497,-58.4278,Sun
2025,February,07,summer,10:00,25.5,66,50.65,58,6,655,Medium,High,-35.0497,-58.4278,Sun
2025,February,07,summer,11:00,26.0,64,50.70,58,6,675,Medium,High,-35.0497,-58.4278,Sun
2025,February,07,summer,12:00,26.5,62,50.70,57,6,695,Medium,High,-35.0497,-58.4278,Sun
2025,February,07,summer,13:00,26.3,63,50.70,57,6,695,Medium,High,-35.0497,-58.4278,Sun
2025,February,07,summer,14:00,26.0,64,50.70,56,5,675,Medium,High,-35.0497,-58.4278,Sun
2025,February,07,summer,15:00,25.5,66,50.65,54,5,625,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,07,summer,16:00,24.5,68,50.60,51,4,575,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,07,summer,17:00,23.5,71,50.55,48,3,525,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,07,summer,18:00,23.0,73,50.50,46,2,505,Low,Low,-35.0497,-58.4278,Shade
2025,February,07,summer,19:00,22.5,74,50.50,45,2,495,Low,Low,-35.0497,-58.4278,Shade
2025,February,07,summer,20:00,22.3,75,50.50,44,1,490,Low,Low,-35.0497,-58.4278,Shade
2025,February,07,summer,21:00,22.2,75,50.50,44,1,485,Low,Low,-35.0497,-58.4278,Shade
2025,February,07,summer,22:00,22.1,75,50.50,44,1,483,Low,Low,-35.0497,-58.4278,Shade
2025,February,07,summer,23:00,22.0,74,50.50,44,1,480,Low,Low,-35.0497,-58.4278,Shade
2025,February,08,summer,00:00,21.9,73,50.45,43,1,475,Low,Low,-35.0497,-58.4278,Shade
2025,February,08,summer,01:00,21.5,75,50.45,42,0,465,Low,Low,-35.0497,-58.4278,Shade
2025,February,08,summer,02:00,21.0,76,50.45,41,0,455,Low,Low,-35.0497,-58.4278,Shade
2025,February,08,summer,03:00,20.5,77,50.45,40,0,445,Low,Low,-35.0497,-58.4278,Shade
2025,February,08,summer,04:00,20.3,78,50.45,40,0,440,Low,Low,-35.0497,-58.4278,Shade
2025,February,08,summer,05:00,20.5,77,50.45,41,1,445,Low,Low,-35.0497,-58.4278,Shade
2025,February,08,summer,06:00,21.0,76,50.45,45,2,470,Medium,Medium,-35.0497,-58.4278,Shade
2025,February,08,summer,07:00,22.0,73,50.50,49,3,510,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,08,summer,08:00,23.0,71,50.55,52,4,560,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,08,summer,09:00,24.0,68,50.65,55,5,610,Medium,High,-35.0497,-58.4278,Sun
2025,February,08,summer,10:00,25.0,66,50.70,58,6,660,Medium,High,-35.0497,-58.4278,Sun
2025,February,08,summer,11:00,25.5,64,50.75,58,6,680,Medium,High,-35.0497,-58.4278,Sun
2025,February,08,summer,12:00,26.0,62,50.75,57,6,700,Medium,High,-35.0497,-58.4278,Sun
2025,February,08,summer,13:00,25.8,63,50.75,57,6,700,Medium,High,-35.0497,-58.4278,Sun
2025,February,08,summer,14:00,25.5,64,50.75,56,5,680,Medium,High,-35.0497,-58.4278,Sun
2025,February,08,summer,15:00,25.0,66,50.70,54,5,630,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,08,summer,16:00,24.0,68,50.65,51,4,580,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,08,summer,17:00,23.0,71,50.60,48,3,530,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,08,summer,18:00,22.5,73,50.55,46,2,510,Low,Low,-35.0497,-58.4278,Shade
2025,February,08,summer,19:00,22.0,74,50.55,45,2,500,Low,Low,-35.0497,-58.4278,Shade
2025,February,08,summer,20:00,21.8,75,50.55,44,1,495,Low,Low,-35.0497,-58.4278,Shade
2025,February,08,summer,21:00,21.7,75,50.55,44,1,490,Low,Low,-35.0497,-58.4278,Shade
2025,February,08,summer,22:00,21.6,75,50.55,44,1,488,Low,Low,-35.0497,-58.4278,Shade
2025,February,08,summer,23:00,21.5,74,50.55,44,1,485,Low,Low,-35.0497,-58.4278,Shade
2025,February,09,summer,00:00,21.4,73,50.50,43,1,480,Low,Low,-35.0497,-58.4278,Shade
2025,February,09,summer,01:00,21.0,75,50.50,42,0,470,Low,Low,-35.0497,-58.4278,Shade
2025,February,09,summer,02:00,20.5,76,50.50,41,0,460,Low,Low,-35.0497,-58.4278,Shade
2025,February,09,summer,03:00,20.0,77,50.50,40,0,450,Low,Low,-35.0497,-58.4278,Shade
2025,February,09,summer,04:00,19.8,78,50.50,40,0,445,Low,Low,-35.0497,-58.4278,Shade
2025,February,09,summer,05:00,20.0,77,50.50,41,1,450,Low,Low,-35.0497,-58.4278,Shade
2025,February,09,summer,06:00,20.5,76,50.50,45,2,475,Medium,Medium,-35.0497,-58.4278,Shade
2025,February,09,summer,07:00,21.5,73,50.55,49,3,515,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,09,summer,08:00,22.5,71,50.60,52,4,565,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,09,summer,09:00,23.5,68,50.70,55,5,615,Medium,High,-35.0497,-58.4278,Sun
2025,February,09,summer,10:00,24.5,66,50.75,58,6,665,Medium,High,-35.0497,-58.4278,Sun
2025,February,09,summer,11:00,25.0,64,50.80,58,6,685,Medium,High,-35.0497,-58.4278,Sun
2025,February,09,summer,12:00,25.5,62,50.80,57,6,705,Medium,High,-35.0497,-58.4278,Sun
2025,February,09,summer,13:00,25.3,63,50.80,57,6,705,Medium,High,-35.0497,-58.4278,Sun
2025,February,09,summer,14:00,25.0,64,50.80,56,5,685,Medium,High,-35.0497,-58.4278,Sun
2025,February,09,summer,15:00,24.5,66,50.75,54,5,635,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,09,summer,16:00,23.5,68,50.70,51,4,585,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,09,summer,17:00,22.5,71,50.65,48,3,535,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,09,summer,18:00,22.0,73,50.60,46,2,515,Low,Low,-35.0497,-58.4278,Shade
2025,February,09,summer,19:00,21.5,74,50.60,45,2,505,Low,Low,-35.0497,-58.4278,Shade
2025,February,09,summer,20:00,21.3,75,50.60,44,1,500,Low,Low,-35.0497,-58.4278,Shade
2025,February,09,summer,21:00,21.2,75,50.60,44,1,495,Low,Low,-35.0497,-58.4278,Shade
2025,February,09,summer,22:00,21.1,75,50.60,44,1,493,Low,Low,-35.0497,-58.4278,Shade
2025,February,09,summer,23:00,21.0,74,50.60,44,1,490,Low,Low,-35.0497,-58.4278,Shade
2025,February,10,summer,00:00,20.9,73,50.55,43,1,485,Low,Low,-35.0497,-58.4278,Shade
2025,February,10,summer,01:00,20.5,75,50.55,42,0,475,Low,Low,-35.0497,-58.4278,Shade
2025,February,10,summer,02:00,20.0,76,50.55,41,0,465,Low,Low,-35.0497,-58.4278,Shade
2025,February,10,summer,03:00,19.5,77,50.55,40,0,455,Low,Low,-35.0497,-58.4278,Shade
2025,February,10,summer,04:00,19.3,78,50.55,40,0,450,Low,Low,-35.0497,-58.4278,Shade
2025,February,10,summer,05:00,19.5,77,50.55,41,1,455,Low,Low,-35.0497,-58.4278,Shade
2025,February,10,summer,06:00,20.0,76,50.55,45,2,480,Medium,Medium,-35.0497,-58.4278,Shade
2025,February,10,summer,07:00,21.0,73,50.60,49,3,520,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,10,summer,08:00,22.0,71,50.65,52,4,570,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,10,summer,09:00,23.0,68,50.75,55,5,620,Medium,High,-35.0497,-58.4278,Sun
2025,February,10,summer,10:00,24.0,66,50.80,58,6,670,Medium,High,-35.0497,-58.4278,Sun
2025,February,10,summer,11:00,24.5,64,50.85,58,6,690,Medium,High,-35.0497,-58.4278,Sun
2025,February,10,summer,12:00,25.0,62,50.85,57,6,710,Medium,High,-35.0497,-58.4278,Sun
2025,February,10,summer,13:00,24.8,63,50.85,57,6,710,Medium,High,-35.0497,-58.4278,Sun
2025,February,10,summer,14:00,24.5,64,50.85,56,5,690,Medium,High,-35.0497,-58.4278,Sun
2025,February,10,summer,15:00,24.0,66,50.80,54,5,640,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,10,summer,16:00,23.0,68,50.75,51,4,590,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,10,summer,17:00,22.0,71,50.70,48,3,540,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,10,summer,18:00,21.5,73,50.65,46,2,520,Low,Low,-35.0497,-58.4278,Shade
2025,February,10,summer,19:00,21.0,74,50.65,45,2,510,Low,Low,-35.0497,-58.4278,Shade
2025,February,10,summer,20:00,20.8,75,50.65,44,1,505,Low,Low,-35.0497,-58.4278,Shade
2025,February,10,summer,21:00,20.7,75,50.65,44,1,500,Low,Low,-35.0497,-58.4278,Shade
2025,February,10,summer,22:00,20.6,75,50.65,44,1,498,Low,Low,-35.0497,-58.4278,Shade
2025,February,10,summer,23:00,20.5,74,50.65,44,1,495,Low,Low,-35.0497,-58.4278,Shade
2025,February,11,summer,00:00,20.4,73,50.60,43,1,490,Low,Low,-35.0497,-58.4278,Shade
2025,February,11,summer,01:00,20.0,75,50.60,42,0,480,Low,Low,-35.0497,-58.4278,Shade
2025,February,11,summer,02:00,19.5,76,50.60,41,0,470,Low,Low,-35.0497,-58.4278,Shade
2025,February,11,summer,03:00,19.0,77,50.60,40,0,460,Low,Low,-35.0497,-58.4278,Shade
2025,February,11,summer,04:00,18.8,78,50.60,40,0,455,Low,Low,-35.0497,-58.4278,Shade
2025,February,11,summer,05:00,19.0,77,50.60,41,1,460,Low,Low,-35.0497,-58.4278,Shade
2025,February,11,summer,06:00,19.5,76,50.60,45,2,485,Medium,Medium,-35.0497,-58.4278,Shade
2025,February,11,summer,07:00,20.5,73,50.65,49,3,525,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,11,summer,08:00,21.5,71,50.70,52,4,575,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,11,summer,09:00,22.5,68,50.80,55,5,625,Medium,High,-35.0497,-58.4278,Sun
2025,February,11,summer,10:00,23.5,66,50.85,58,6,675,Medium,High,-35.0497,-58.4278,Sun
2025,February,11,summer,11:00,24.0,64,50.90,58,6,695,Medium,High,-35.0497,-58.4278,Sun
2025,February,11,summer,12:00,24.5,62,50.90,57,6,715,Medium,High,-35.0497,-58.4278,Sun
2025,February,11,summer,13:00,24.3,63,50.90,57,6,715,Medium,High,-35.0497,-58.4278,Sun
2025,February,11,summer,14:00,24.0,64,50.90,56,5,695,Medium,High,-35.0497,-58.4278,Sun
2025,February,11,summer,15:00,23.5,66,50.85,54,5,645,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,11,summer,16:00,22.5,68,50.80,51,4,595,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,11,summer,17:00,21.5,71,50.75,48,3,545,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,11,summer,18:00,21.0,73,50.70,46,2,525,Low,Low,-35.0497,-58.4278,Shade
2025,February,11,summer,19:00,20.5,74,50.70,45,2,515,Low,Low,-35.0497,-58.4278,Shade
2025,February,11,summer,20:00,20.3,75,50.70,44,1,510,Low,Low,-35.0497,-58.4278,Shade
2025,February,11,summer,21:00,20.2,75,50.70,44,1,505,Low,Low,-35.0497,-58.4278,Shade
2025,February,11,summer,22:00,20.1,75,50.70,44,1,503,Low,Low,-35.0497,-58.4278,Shade
2025,February,11,summer,23:00,20.0,74,50.70,44,1,500,Low,Low,-35.0497,-58.4278,Shade
2025,February,12,summer,00:00,19.9,73,50.65,43,1,495,Low,Low,-35.0497,-58.4278,Shade
2025,February,12,summer,01:00,19.5,75,50.65,42,0,485,Low,Low,-35.0497,-58.4278,Shade
2025,February,12,summer,02:00,19.0,76,50.65,41,0,475,Low,Low,-35.0497,-58.4278,Shade
2025,February,12,summer,03:00,18.5,77,50.65,40,0,465,Low,Low,-35.0497,-58.4278,Shade
2025,February,12,summer,04:00,18.3,78,50.65,40,0,460,Low,Low,-35.0497,-58.4278,Shade
2025,February,12,summer,05:00,18.5,77,50.65,41,1,465,Low,Low,-35.0497,-58.4278,Shade
2025,February,12,summer,06:00,19.0,76,50.65,45,2,490,Medium,Medium,-35.0497,-58.4278,Shade
2025,February,12,summer,07:00,20.0,73,50.70,49,3,530,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,12,summer,08:00,21.0,71,50.75,52,4,580,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,12,summer,09:00,22.0,68,50.85,55,5,630,Medium,High,-35.0497,-58.4278,Sun
2025,February,12,summer,10:00,23.0,66,50.90,58,6,680,Medium,High,-35.0497,-58.4278,Sun
2025,February,12,summer,11:00,23.5,64,50.95,58,6,700,Medium,High,-35.0497,-58.4278,Sun
2025,February,12,summer,12:00,24.0,62,50.95,57,6,720,Medium,High,-35.0497,-58.4278,Sun
2025,February,12,summer,13:00,23.8,63,50.95,57,6,720,Medium,High,-35.0497,-58.4278,Sun
2025,February,12,summer,14:00,23.5,64,50.95,56,5,700,Medium,High,-35.0497,-58.4278,Sun
2025,February,12,summer,15:00,23.0,66,50.90,54,5,650,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,12,summer,16:00,22.0,68,50.85,51,4,600,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,12,summer,17:00,21.0,71,50.80,48,3,550,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,12,summer,18:00,20.5,73,50.75,46,2,530,Low,Low,-35.0497,-58.4278,Shade
2025,February,12,summer,19:00,20.0,74,50.75,45,2,520,Low,Low,-35.0497,-58.4278,Shade
2025,February,12,summer,20:00,19.8,75,50.75,44,1,515,Low,Low,-35.0497,-58.4278,Shade
2025,February,12,summer,21:00,19.7,75,50.75,44,1,510,Low,Low,-35.0497,-58.4278,Shade
2025,February,12,summer,22:00,19.6,75,50.75,44,1,508,Low,Low,-35.0497,-58.4278,Shade
2025,February,12,summer,23:00,19.5,74,50.75,44,1,505,Low,Low,-35.0497,-58.4278,Shade
2025,February,13,summer,00:00,19.4,73,50.70,43,1,500,Low,Low,-35.0497,-58.4278,Shade
2025,February,13,summer,01:00,19.0,75,50.70,42,0,490,Low,Low,-35.0497,-58.4278,Shade
2025,February,13,summer,02:00,18.5,76,50.70,41,0,480,Low,Low,-35.0497,-58.4278,Shade
2025,February,13,summer,03:00,18.0,77,50.70,40,0,470,Low,Low,-35.0497,-58.4278,Shade
2025,February,13,summer,04:00,17.8,78,50.70,40,0,465,Low,Low,-35.0497,-58.4278,Shade
2025,February,13,summer,05:00,18.0,77,50.70,41,1,470,Low,Low,-35.0497,-58.4278,Shade
2025,February,13,summer,06:00,18.5,76,50.70,45,2,495,Medium,Medium,-35.0497,-58.4278,Shade
2025,February,13,summer,07:00,19.5,73,50.75,49,3,535,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,13,summer,08:00,20.5,71,50.80,52,4,585,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,13,summer,09:00,21.5,68,50.90,55,5,635,Medium,High,-35.0497,-58.4278,Sun
2025,February,13,summer,10:00,22.5,66,50.95,58,6,685,Medium,High,-35.0497,-58.4278,Sun
2025,February,13,summer,11:00,23.0,64,51.00,58,6,705,Medium,High,-35.0497,-58.4278,Sun
2025,February,13,summer,12:00,23.5,62,51.00,57,6,725,Medium,High,-35.0497,-58.4278,Sun
2025,February,13,summer,13:00,23.3,63,51.00,57,6,725,Medium,High,-35.0497,-58.4278,Sun
2025,February,13,summer,14:00,23.0,64,51.00,56,5,705,Medium,High,-35.0497,-58.4278,Sun
2025,February,13,summer,15:00,22.5,66,50.95,54,5,655,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,13,summer,16:00,21.5,68,50.90,51,4,605,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,13,summer,17:00,20.5,71,50.85,48,3,555,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,13,summer,18:00,20.0,73,50.80,46,2,535,Low,Low,-35.0497,-58.4278,Shade
2025,February,13,summer,19:00,19.5,74,50.80,45,2,525,Low,Low,-35.0497,-58.4278,Shade
2025,February,13,summer,20:00,19.3,75,50.80,44,1,520,Low,Low,-35.0497,-58.4278,Shade
2025,February,13,summer,21:00,19.2,75,50.80,44,1,515,Low,Low,-35.0497,-58.4278,Shade
2025,February,13,summer,22:00,19.1,75,50.80,44,1,513,Low,Low,-35.0497,-58.4278,Shade
2025,February,13,summer,23:00,19.0,74,50.80,44,1,510,Low,Low,-35.0497,-58.4278,Shade
2025,February,14,summer,00:00,18.9,73,50.75,43,1,505,Low,Low,-35.0497,-58.4278,Shade
2025,February,14,summer,01:00,18.5,75,50.75,42,0,495,Low,Low,-35.0497,-58.4278,Shade
2025,February,14,summer,02:00,18.0,76,50.75,41,0,485,Low,Low,-35.0497,-58.4278,Shade
2025,February,14,summer,03:00,17.5,77,50.75,40,0,475,Low,Low,-35.0497,-58.4278,Shade
2025,February,14,summer,04:00,17.3,78,50.75,40,0,470,Low,Low,-35.0497,-58.4278,Shade
2025,February,14,summer,05:00,17.5,77,50.75,41,1,475,Low,Low,-35.0497,-58.4278,Shade
2025,February,14,summer,06:00,18.0,76,50.75,45,2,500,Medium,Medium,-35.0497,-58.4278,Shade
2025,February,14,summer,07:00,19.0,73,50.80,49,3,540,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,14,summer,08:00,20.0,71,50.85,52,4,590,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,14,summer,09:00,21.0,68,50.95,55,5,640,Medium,High,-35.0497,-58.4278,Sun
2025,February,14,summer,10:00,22.0,66,51.00,58,6,690,Medium,High,-35.0497,-58.4278,Sun
2025,February,14,summer,11:00,22.5,64,51.05,58,6,710,Medium,High,-35.0497,-58.4278,Sun
2025,February,14,summer,12:00,23.0,62,51.05,57,6,730,Medium,High,-35.0497,-58.4278,Sun
2025,February,14,summer,13:00,22.8,63,51.05,57,6,730,Medium,High,-35.0497,-58.4278,Sun
2025,February,14,summer,14:00,22.5,64,51.05,56,5,710,Medium,High,-35.0497,-58.4278,Sun
2025,February,14,summer,15:00,22.0,66,51.00,54,5,660,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,14,summer,16:00,21.0,68,50.95,51,4,610,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,14,summer,17:00,20.0,71,50.90,48,3,560,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,14,summer,18:00,19.5,73,50.85,46,2,540,Low,Low,-35.0497,-58.4278,Shade
2025,February,14,summer,19:00,19.0,74,50.85,45,2,530,Low,Low,-35.0497,-58.4278,Shade
2025,February,14,summer,20:00,18.8,75,50.85,44,1,525,Low,Low,-35.0497,-58.4278,Shade
2025,February,14,summer,21:00,18.7,75,50.85,44,1,520,Low,Low,-35.0497,-58.4278,Shade
2025,February,14,summer,22:00,18.6,75,50.85,44,1,518,Low,Low,-35.0497,-58.4278,Shade
2025,February,14,summer,23:00,18.5,74,50.85,44,1,515,Low,Low,-35.0497,-58.4278,Shade
2025,February,15,summer,00:00,18.4,73,50.80,43,1,510,Low,Low,-35.0497,-58.4278,Shade
2025,February,15,summer,01:00,18.0,75,50.80,42,0,500,Low,Low,-35.0497,-58.4278,Shade
2025,February,15,summer,02:00,17.5,76,50.80,41,0,490,Low,Low,-35.0497,-58.4278,Shade
2025,February,15,summer,03:00,17.0,77,50.80,40,0,480,Low,Low,-35.0497,-58.4278,Shade
2025,February,15,summer,04:00,16.8,78,50.80,40,0,475,Low,Low,-35.0497,-58.4278,Shade
2025,February,15,summer,05:00,17.0,77,50.80,41,1,480,Low,Low,-35.0497,-58.4278,Shade
2025,February,15,summer,06:00,17.5,76,50.80,45,2,505,Medium,Medium,-35.0497,-58.4278,Shade
2025,February,15,summer,07:00,18.5,73,50.85,49,3,545,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,15,summer,08:00,19.5,71,50.90,52,4,595,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,15,summer,09:00,20.5,68,51.00,55,5,645,Medium,High,-35.0497,-58.4278,Sun
2025,February,15,summer,10:00,21.5,66,51.05,58,6,695,Medium,High,-35.0497,-58.4278,Sun
2025,February,15,summer,11:00,22.0,64,51.10,58,6,715,Medium,High,-35.0497,-58.4278,Sun
2025,February,15,summer,12:00,22.5,62,51.10,57,6,735,Medium,High,-35.0497,-58.4278,Sun
2025,February,15,summer,13:00,22.3,63,51.10,57,6,735,Medium,High,-35.0497,-58.4278,Sun
2025,February,15,summer,14:00,22.0,64,51.10,56,5,715,Medium,High,-35.0497,-58.4278,Sun
2025,February,15,summer,15:00,21.5,66,51.05,54,5,665,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,15,summer,16:00,20.5,68,51.00,51,4,615,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,15,summer,17:00,19.5,71,50.95,48,3,565,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,15,summer,18:00,19.0,73,50.90,46,2,545,Low,Low,-35.0497,-58.4278,Shade
2025,February,15,summer,19:00,18.5,74,50.90,45,2,535,Low,Low,-35.0497,-58.4278,Shade
2025,February,15,summer,20:00,18.3,75,50.90,44,1,530,Low,Low,-35.0497,-58.4278,Shade
2025,February,15,summer,21:00,18.2,75,50.90,44,1,525,Low,Low,-35.0497,-58.4278,Shade
2025,February,15,summer,22:00,18.1,75,50.90,44,1,523,Low,Low,-35.0497,-58.4278,Shade
2025,February,15,summer,23:00,18.0,74,50.90,44,1,520,Low,Low,-35.0497,-58.4278,Shade
2025,February,16,summer,00:00,26.0,72,50.15,44,1,435,Low,Low,-35.0497,-58.4278,Shade
2025,February,16,summer,01:00,25.5,74,50.15,42,0,425,Low,Low,-35.0497,-58.4278,Shade
2025,February,16,summer,02:00,25.0,75,50.15,41,0,415,Low,Low,-35.0497,-58.4278,Shade
2025,February,16,summer,03:00,24.5,76,50.15,40,0,405,Low,Low,-35.0497,-58.4278,Shade
2025,February,16,summer,04:00,24.3,77,50.15,40,0,400,Low,Low,-35.0497,-58.4278,Shade
2025,February,16,summer,05:00,24.5,76,50.15,41,1,405,Low,Low,-35.0497,-58.4278,Shade
2025,February,16,summer,06:00,25.0,75,50.15,45,2,430,Medium,Medium,-35.0497,-58.4278,Shade
2025,February,16,summer,07:00,26.0,72,50.15,49,3,470,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,16,summer,08:00,27.0,70,50.20,52,4,520,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,16,summer,09:00,28.0,67,50.30,55,5,570,Medium,High,-35.0497,-58.4278,Sun
2025,February,16,summer,10:00,29.0,65,50.35,58,6,620,Medium,High,-35.0497,-58.4278,Sun
2025,February,16,summer,11:00,29.5,63,50.40,58,6,640,Medium,High,-35.0497,-58.4278,Sun
